FORECAST,AVERAGE PAYMENT,AVERAGE BILL,CREDIT SCORES,AGE,SEX,MARRIAGE,EDUCATION,LAST PAYMENT
109205.73,429.0,429.0,674,early 20s,Male,Single,Graduate School,Late Payment
36005.11,533.3333333333330,20443.33333333330,671,early 20s,Female,Married,University,Late Payment
166848.61,638.3333333333330,701.6666666666670,677,late 20s,Male,Married,University,Paid In Full
79670.36,756.6666666666670,16484.166666666700,673,early 20s,Male,Single,Graduate School,Paid In Full
218241.75,6950.0,166978.66666666700,683,early 30s,Male,Single,Graduate School,Late Payment
27612.072,2066.6666666666700,45650.333333333300,667,early 20s,Female,Single,University,Late Payment
88870.21,1592.8333333333300,11786.166666666700,664,40,Female,Married,High School,Use of Revolving Credit
236429.78,2601.833333333330,1920.6666666666700,697,late 30s,Female,Married,Graduate School,No Consumption
206191.7,6033.333333333330,135048.66666666700,680,early 30s,Male,Married,University,Use of Revolving Credit
94969.84,968.5,33233.666666666700,665,40,Female,Married,High School,Use of Revolving Credit
219721.23,6867.666666666670,11737.0,707,late 30s,Female,Married,Graduate School,Paid In Full
138190.55,3733.3333333333300,85126.16666666670,670,late 20s,Male,Single,High School,Use of Revolving Credit
84113.375,1256.5,17796.0,652,40,Male,Single,High School,Use of Revolving Credit
107289.34,1152.0,17222.666666666700,672,late 30s,Male,Married,University,Use of Revolving Credit
130357.414,4925.666666666670,9123.5,670,late 30s,Male,Married,University,Use of Revolving Credit
153138.73,2492.1666666666700,86378.0,669,40,Male,Married,High School,Use of Revolving Credit
190666.92,833.3333333333330,16534.333333333300,683,early 30s,Male,Single,Graduate School,Paid In Full
116818.16,1139.8333333333300,21941.33333333330,669,40,Female,Married,University,Use of Revolving Credit
139331.2,891.1666666666670,1297.5,675,early 20s,Male,Single,Graduate School,Paid In Full
141309.2,4322.0,128762.83333333300,682,early 30s,Female,Married,High School,Late Payment
117873.484,1057.1666666666700,25308.166666666700,672,early 30s,Female,Single,University,Use of Revolving Credit
79472.12,885.1666666666670,19835.0,674,late 30s,Female,Single,University,Late Payment
114181.055,1680.5,28523.0,670,late 20s,Male,Single,University,Use of Revolving Credit
67055.18,1900.0,49027.333333333300,680,early 20s,Female,Single,Graduate School,Late Payment
39686.21,907.1666666666670,13317.5,673,late 30s,Female,Single,University,Late Payment
123900.73,4156.333333333330,98362.66666666670,669,early 20s,Female,Single,University,Use of Revolving Credit
138014.56,601.5,1853.5,680,early 30s,Female,Married,University,Paid In Full
82865.12,6706.833333333330,16080.833333333300,660,early 20s,Female,Married,University,Use of Revolving Credit
235448.5,2392.1666666666700,2531.0,686,40,Female,Married,Graduate School,No Consumption
109640.84,2933.333333333330,31857.33333333330,680,late 20s,Female,Married,University,Late Payment
234401.75,1349.6666666666700,1807.5,691,late 30s,Male,Married,Graduate School,No Consumption
98833.7,1320.1666666666700,47737.0,674,early 20s,Female,Single,University,Use of Revolving Credit
129022.31,5116.666666666670,129642.0,684,late 20s,Female,Single,University,Late Payment
253495.52,13514.833333333300,15840.666666666700,708,late 30s,Female,Married,Graduate School,Paid In Full
206481.1,1569.0,2081.5,694,early 30s,Female,Married,Graduate School,Paid In Full
228209.03,18300.5,83341.5,656,early 30s,Female,Single,Graduate School,Use of Revolving Credit
182740.05,7293.333333333330,15699.166666666700,692,early 30s,Female,Married,University,Paid In Full
127768.016,1608.3333333333300,35136.666666666700,672,40,Female,Married,University,Use of Revolving Credit
150017.22,2840.6666666666700,77065.33333333330,678,early 30s,Female,Married,University,Use of Revolving Credit
153207.03,2083.333333333330,43399.0,683,late 20s,Female,Single,Graduate School,Use of Revolving Credit
168892.3,7283.5,90794.33333333330,669,40,Male,Married,University,Use of Revolving Credit
127699.49,2246.833333333330,47928.833333333300,677,early 20s,Male,Single,Graduate School,Use of Revolving Credit
101580.8,1026.1666666666700,14324.0,667,late 20s,Male,Single,University,Use of Revolving Credit
165558.16,5294.0,26309.0,694,late 30s,Female,Single,Graduate School,Use of Revolving Credit
120357.664,1669.5,51149.5,669,40,Female,Married,High School,Use of Revolving Credit
114750.21,2487.5,46243.0,673,late 20s,Male,Single,University,Late Payment
187842.75,5446.166666666670,142008.33333333300,678,late 30s,Female,Married,University,Use of Revolving Credit
218888.45,5612.166666666670,6383.166666666670,682,40,Male,Married,Graduate School,Paid In Full
169782.12,707.0,772.0,675,early 20s,Female,Single,University,Paid In Full
153774.73,2275.6666666666700,70670.5,677,early 30s,Male,Married,University,Use of Revolving Credit
258017.38,7101.166666666670,187460.16666666700,695,early 30s,Female,Married,University,Use of Revolving Credit
113628.195,1697.8333333333300,46988.333333333300,664,40,Male,Married,High School,Use of Revolving Credit
61116.164,1365.0,11885.833333333300,659,early 20s,Male,Single,University,Use of Revolving Credit
112110.77,4166.666666666670,21233.166666666700,675,late 30s,Female,Single,University,Use of Revolving Credit
237095.1,5939.5,144247.66666666700,687,early 30s,Male,Single,Graduate School,Use of Revolving Credit
195403.19,4387.333333333330,135428.33333333300,692,late 20s,Male,Married,High School,Use of Revolving Credit
166795.67,3650.5,132750.5,679,early 20s,Male,Single,University,Use of Revolving Credit
386828.62,56367.333333333300,226956.8333333330,600,40,Female,Single,High School,Use of Revolving Credit
227273.45,4116.833333333330,130740.83333333300,688,early 30s,Male,Single,Graduate School,Use of Revolving Credit
205692.08,1060.8333333333300,1196.3333333333300,683,late 20s,Male,Single,Graduate School,Paid In Full
160774.33,288.3333333333330,684.6666666666670,680,40,Female,Married,Graduate School,Paid In Full
105960.98,1142.0,22481.166666666700,672,early 30s,Female,Single,University,Use of Revolving Credit
45228.17,767.8333333333330,14103.333333333300,673,early 20s,Female,Married,University,Late Payment
168297.98,3299.5,90523.5,682,late 30s,Female,Married,University,Use of Revolving Credit
235307.86,7687.0,126839.16666666700,697,early 30s,Male,Married,Graduate School,Use of Revolving Credit
85252.55,6193.166666666670,22738.0,661,early 20s,Female,Single,University,Use of Revolving Credit
123951.17,2833.333333333330,22989.5,681,late 30s,Female,Married,University,Use of Revolving Credit
209839.0,4554.166666666670,12047.666666666700,691,early 30s,Female,Married,Graduate School,No Consumption
187583.53,3044.333333333330,84552.33333333330,686,late 30s,Female,Single,Graduate School,Use of Revolving Credit
150693.06,8776.333333333330,63775.0,680,early 20s,Female,Single,Graduate School,Use of Revolving Credit
103015.625,2224.833333333330,20256.5,676,early 30s,Female,Married,High School,Use of Revolving Credit
138505.81,2033.3333333333300,48337.0,679,early 30s,Female,Married,University,Use of Revolving Credit
133019.66,1830.8333333333300,45915.333333333300,678,late 30s,Female,Married,University,Use of Revolving Credit
92622.69,10132.0,24442.5,648,early 20s,Male,Single,University,Use of Revolving Credit
192693.02,4683.166666666670,90545.0,678,40,Male,Married,Graduate School,Use of Revolving Credit
131605.31,1914.6666666666700,54741.333333333300,661,40,Male,Married,University,Use of Revolving Credit
197728.25,4834.166666666670,91081.66666666670,694,late 20s,Female,Married,Graduate School,Use of Revolving Credit
218479.73,777.5,853.3333333333330,694,late 30s,Female,Married,Graduate School,Paid In Full
392643.53,14083.333333333300,363156.5,707,late 30s,Female,Married,University,Use of Revolving Credit
220950.64,4766.666666666670,88015.0,686,late 20s,Female,Single,University,No Consumption
198166.03,5193.333333333330,3966.1666666666700,690,late 20s,Female,Married,University,Paid In Full
94528.65,823.1666666666670,2074.6666666666700,663,40,Female,Married,University,Use of Revolving Credit
250443.6,11113.666666666700,13672.166666666700,708,late 30s,Female,Married,Graduate School,Paid In Full
237985.55,7503.666666666670,205222.16666666700,683,late 30s,Male,Married,High School,Use of Revolving Credit
126101.41,2820.0,66275.66666666670,663,40,Male,Married,High School,Use of Revolving Credit
235365.45,13284.833333333300,18088.0,695,late 20s,Female,Single,Graduate School,Paid In Full
153697.1,4963.666666666670,43046.5,685,late 20s,Female,Single,Graduate School,Use of Revolving Credit
340926.53,13000.0,268894.3333333330,693,40,Male,Married,Graduate School,Use of Revolving Credit
180029.66,6220.0,13168.5,685,early 30s,Female,Married,Graduate School,Use of Revolving Credit
159755.12,2552.333333333330,47288.0,675,40,Female,Married,Graduate School,Use of Revolving Credit
98615.19,3800.0,14191.333333333300,671,early 20s,Male,Single,Graduate School,Use of Revolving Credit
108736.04,1541.8333333333300,42461.833333333300,663,40,Male,Married,High School,Use of Revolving Credit
36819.594,1033.3333333333300,12293.166666666700,676,early 20s,Female,Single,Graduate School,Late Payment
111883.49,2200.0,44650.833333333300,681,late 20s,Female,Single,Graduate School,Use of Revolving Credit
352523.97,50211.16666666670,62560.833333333300,722,early 30s,Male,Single,University,Paid In Full
173383.25,12705.166666666700,174160.16666666700,661,early 30s,Male,Single,High School,Late Payment
196095.73,4416.666666666670,97584.5,685,late 20s,Male,Single,Graduate School,Use of Revolving Credit
247225.77,8687.666666666670,194245.0,688,late 30s,Male,Single,High School,Use of Revolving Credit
155113.31,2085.6666666666700,47608.66666666670,681,late 20s,Female,Single,Graduate School,Use of Revolving Credit
50214.83,850.0,16250.666666666700,667,40,Female,Married,University,Late Payment
50115.227,898.8333333333330,17118.666666666700,673,early 20s,Female,Married,University,Late Payment
225349.0,16248.166666666700,18957.666666666700,698,early 20s,Female,Single,Graduate School,Paid In Full
162874.33,1250.0,4542.0,684,early 30s,Female,Married,University,Paid In Full
102309.55,1647.5,30834.5,649,late 30s,Female,Divorced,High School,Use of Revolving Credit
30825.752,1883.3333333333300,45278.833333333300,661,early 20s,Male,Single,High School,Late Payment
154690.34,2270.333333333330,72876.5,688,late 30s,Female,Married,University,Late Payment
84916.46,916.6666666666670,8825.166666666670,662,40,Female,Married,High School,Use of Revolving Credit
146005.14,3350.0,79149.16666666670,684,late 30s,Female,Married,University,Late Payment
256766.89,7559.333333333330,177803.0,716,early 30s,Female,Single,High School,Late Payment
305215.6,40328.0,154061.0,627,late 20s,Male,Single,University,Late Payment
119159.56,1275.6666666666700,24258.0,673,early 30s,Female,Single,University,Use of Revolving Credit
269362.75,28265.83333333330,80494.83333333330,658,late 20s,Female,Single,Graduate School,Use of Revolving Credit
56742.047,3790.0,12892.0,656,early 20s,Male,Single,University,Use of Revolving Credit
181599.98,17180.666666666700,23665.5,695,early 30s,Female,Married,High School,Use of Revolving Credit
134828.19,3744.3333333333300,92769.33333333330,673,late 30s,Male,Married,University,Use of Revolving Credit
228264.77,6510.166666666670,165729.5,677,40,Female,Married,University,Use of Revolving Credit
106467.79,2166.833333333330,46674.333333333300,666,late 20s,Male,Single,High School,Use of Revolving Credit
132686.05,11735.833333333300,42336.66666666670,654,late 20s,Male,Married,University,Use of Revolving Credit
126762.88,1245.1666666666700,7020.5,680,late 20s,Female,Single,Graduate School,Use of Revolving Credit
180145.98,6838.333333333330,45297.833333333300,685,early 30s,Male,Married,Graduate School,Use of Revolving Credit
200492.17,10429.333333333300,69330.0,695,late 30s,Male,Married,Graduate School,Use of Revolving Credit
88523.91,2250.0,51409.66666666670,673,early 20s,Female,Single,Graduate School,Use of Revolving Credit
174858.25,4091.5,87456.5,685,early 30s,Female,Married,University,Use of Revolving Credit
108539.16,3700.0,90024.5,681,late 30s,Male,Married,University,Late Payment
132994.53,1864.0,52355.333333333300,673,late 20s,Female,Single,University,Use of Revolving Credit
98065.695,3583.333333333330,65837.5,666,early 20s,Female,Single,University,Use of Revolving Credit
183323.73,4598.833333333330,160014.5,676,early 20s,Female,Single,University,Use of Revolving Credit
237953.5,21232.83333333330,102619.16666666700,700,early 30s,Female,Married,University,Use of Revolving Credit
226553.25,4812.5,5577.0,690,late 30s,Female,Single,Graduate School,Paid In Full
86783.41,1096.1666666666700,26785.33333333330,663,40,Female,Married,High School,Use of Revolving Credit
76813.8,2436.1666666666700,17603.666666666700,667,early 20s,Female,Single,University,Use of Revolving Credit
127367.336,2110.5,63543.0,674,early 20s,Male,Single,Graduate School,Use of Revolving Credit
206778.28,7109.833333333330,149810.66666666700,683,early 30s,Male,Single,Graduate School,Late Payment
105604.02,4314.5,11122.5,672,early 20s,Female,Married,University,Use of Revolving Credit
130779.55,2030.3333333333300,41965.833333333300,668,40,Female,Married,University,Use of Revolving Credit
142322.58,2835.1666666666700,49494.16666666670,680,early 30s,Female,Married,University,Use of Revolving Credit
73641.76,1140.3333333333300,28925.33333333330,665,early 20s,Male,Married,University,Use of Revolving Credit
120872.164,3494.0,12522.0,681,early 30s,Female,Married,University,Use of Revolving Credit
141477.03,5000.333333333330,7716.833333333330,671,early 20s,Female,Single,University,Paid In Full
219183.73,5883.5,107153.33333333300,695,early 30s,Female,Married,Graduate School,Use of Revolving Credit
177305.39,5020.333333333330,150045.33333333300,677,early 20s,Male,Single,University,Use of Revolving Credit
